"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","30/3292","100/18870",0.00139901795342706,0.0253485832662972,0.0207451632453257,"GBP1/NRP1/PARVA/RCC2/CSPG5/TESK1/CIB1/CORO1C/VAMP3/ITGAV/NEDD9/KIF14/WASHC2C/DOCK5/LIMS2/SRCIN1/PIK3R1/CALR/FLNA/KANK1/EFNA5/PXN/AXL/TYRO3/PREX1/UNC13D/MERTK/FER/FBLN1/MYADM",30
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","54/3292","209/18870",0.00142426481147918,0.025731443169238,0.0210584940182197,"MEPCE/PRMT2/TCIM/FHL1/CDKN1A/SMARCD1/INHBA/MLF1/FAM83D/EGFR/CCND2/CUL4A/GTSE1/RPTOR/ADAM17/HYAL1/PML/ARID1A/ARID2/ADAMTS1/KIF14/UBE2E2/PSME2/EIF4G1/METTL13/PPP2CA/SMARCB1/PRAP1/ACTB/AKT1/ACVR1/ID2/TRIM39/MBLAC1/SUSD2/DLG1/CACNB4/BTN2A2/PRKDC/DDRGK1/PBRM1/CDK10/PHB2/INO80/PLRG1/NACC2/SMARCD3/CTDSP1/BCL7B/PLCG2/FBXO7/PLK2/DPF2/ARID1B",54
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","72/3292","295/18870",0.00144032418976096,0.0259465893665584,0.0212345686705241,"RELN/NRP1/FOXM1/MAPKAP1/OGT/MET/ARHGAP23/CYTH3/CYTH2/CADM4/PSD3/F2RL2/ARRB1/RAP1GAP/ARHGAP8/PLEKHG4/APOE/ARHGEF5/F2R/EPS8L2/RASA3/ARHGAP35/ARHGEF40/SYDE1/ARHGAP27/NOTCH1/CDC42SE1/ARFGEF2/HEG1/ARHGAP11A/TIAM1/MAP4K4/ITGAV/KIF14/CYTH1/AKAP13/ROBO1/TGM2/RALGAPA2/ARHGEF4/RACGAP1/RASGRF1/ARHGAP29/ARHGDIA/ADGRG1/ABL2/SGSM3/EPHB2/FGD2/ARHGAP21/PLCE1/DNMBP/ARHGEF25/MFN2/KANK1/FGD1/STMN1/ARFGEF1/RASIP1/F2RL1/RASA4/CBL/PPP2CB/PREX1/GPR20/NUP62/ARHGAP26/DOCK3/SPRY2/SOS1/ARHGEF17/ARFGAP1",72
"GO:0001776","GO:0001776","leukocyte homeostasis","32/3292","109/18870",0.00147099373125569,0.0264229362473544,0.0216244087534866,"IL20RB/LYN/IL6/PPP2R1A/LAT/HMGB1/SLC40A1/F2R/ADAM17/LIPA/PRDX2/CCNB2/FAS/BAP1/CORO1A/PPP2CA/AKT1/ADA/MTHFD1/GPAM/PKN1/CAMLG/P2RX7/AXL/CHST3/WDR37/CD74/MERTK/RC3H1/SOS1/JAK3/MIF",32
"GO:0044342","GO:0044342","type B pancreatic cell proliferation","12/3292","28/18870",0.00148710346312398,0.0266357700515415,0.0217985909539513,"IGFBP4/NUPR1/SGPP2/BTBD10/RASGRF1/IGFBP3/IRS2/WDR13/NR4A1/SIDT2/FMC1/SERPINB1",12
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","15/3292","39/18870",0.00151391339912363,0.027038493308348,0.0221281778037318,"ANKRD2/TCIM/CREB3L3/HMOX1/SIRT2/ATF3/BCLAF1/BAG3/CEBPB/MAPK7/EGR1/VHL/ATF6B/ARNT/ATF6",15
"GO:0036293","GO:0036293","response to decreased oxygen levels","76/3292","315/18870",0.00152110439317284,0.0270895258168758,0.0221699425725596,"CAV1/PLAT/SOD2/PDLIM1/PLEKHN1/TNF/CCNA2/ACVRL1/ADSL/HIPK2/HMOX1/SIRT2/ENO1/HK2/KCNMA1/CFLAR/IRAK1/LOXL2/FOSL2/CAPN2/MTOR/LMNA/RPTOR/CPEB1/ANGPTL4/PINK1/ADAM17/PML/MALAT1/NOTCH1/CREBBP/KCNK2/MTHFR/EGR1/CRYAB/CD24/VHL/ABAT/PGK1/PLOD2/HP1BP3/USF1/LOC102724560/AJUBA/NDNF/HILPDA/ARNT/PLOD1/AKT1/ADA/SLC11A2/PGF/UCP2/TH/SOD3/VEGFB/SUV39H1/PRKCE/MYB/SLC1A1/BNIP2/FMN2/ATP7A/PHB2/OXTR/DDIT4/CBL/UBQLN1/VEGFC/CYGB/ZFP36L1/SLC2A4/ADAM8/FAM162A/ALKBH5/SCN2A",76
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","42/3292","154/18870",0.00152819470082665,0.0271384803263278,0.0222100067165596,"PLEKHH2/FLII/ESAM/LIMA1/GSN/PFN1/CYRIA/MTOR/ARHGAP35/BAIAP2/WDR1/WASHC2C/CORO1A/RASA1/EVL/SCIN/NCKAP1/CRACD/KANK3/TMOD1/KANK1/SPTBN5/TMOD2/PRKCE/DLG1/ARPC5/NPHS1/ARFGEF1/GBA2/CAPZA1/PFN2/F2RL1/ARPC3/CYFIP1/PREX1/ADD1/VASP/FER/CYFIP2/TMSB15A/TMSB10/MYADM",42
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process","24/3292","75/18870",0.0015456752920102,0.0272938312156943,0.0223371451655355,"HSP90AB1/TERF1/HNRNPA1/CCT3/PIF1/RPA1/NAT10/EXOSC10/NHP2/HSP90AA1/SMG5/CCT5/HNRNPC/CCT6A/NEK2/XRCC5/GNL3L/CCT7/PNKP/DKC1/TEN1/TELO2/CTNNB1/CCT2",24
"GO:0061077","GO:0061077","chaperone-mediated protein folding","24/3292","75/18870",0.0015456752920102,0.0272938312156943,0.0223371451655355,"CLU/CCT3/HSPE1/DNAJB12/VBP1/HSPH1/CCT5/PDIA4/PDCL3/PEX19/CCT6A/HSPA8/CCT7/SDF2L1/PFDN6/FKBP2/DFFA/TOR1B/PFDN5/CD74/DNAJC7/PDCD5/HSPA1A/CCT2",24
"GO:0030100","GO:0030100","regulation of endocytosis","71/3292","291/18870",0.00156126314605616,0.0274914251436537,0.0224988551218174,"LRP1/CAV1/SERPINE1/HIP1/ABCA2/TNF/SPHK1/RAB31/CLU/MCTP1/HFE/ARRB2/IL2RB/RAB21/ARRB1/CD63/HMGB1/SOD1/ANKRD13B/LRPAP1/APOE/SIRPA/C3/CD22/DNAJC6/ANXA2/USH1G/SMPD1/DLG4/RAB17/SCAMP5/CAMK1D/ITGAV/DYSF/TGM2/AP2M1/GAS6/ABL2/ACTB/TBC1D5/CNN2/C4A/RIN3/CALR/GREM1/DGKQ/SLC17A7/WDR54/CD14/AXL/SCARB1/SH3GL3/PLSCR1/ARF1/F2RL1/ACTG1/INSR/CBL/SFRP4/RAB27A/UBQLN2/TNK2/MTMR2/B2M/MERTK/LRRK2/PLCG2/TFR2/APOC1/CD47/ARFGAP1",71
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","61/3292","243/18870",0.00156959799081606,0.0275330897346689,0.0225329532303027,"SERPINE1/SOD2/NRP1/GHITM/TNF/CD44/ICAM1/IER3/CLU/HDAC1/HMOX1/ENO1/KDM1A/CFLAR/ZNF385A/HMGB2/RIPK1/LMNA/YAP1/PINK1/PRDX2/FAIM/NOC2L/PEA15/DNAJA1/NDUFS3/MAPK7/PPIA/ITGAV/HELLS/TGFBR1/ZC3HC1/CX3CL1/PSMD10/CSF2/FYN/SLC25A5/AKT1/USP47/ACVR1/ZMYND11/CCAR2/CREB3/MAPK8IP2/IL7/PYCR1/SGK3/PRELID1/OPA1/PPIF/TAF9/PIH1D1/CD74/FZD9/LRRK2/IFI6/HSPA1A/FBXO7/CTNNB1/BDKRB2/MIF",61
"GO:0030011","GO:0030011","maintenance of cell polarity","9/3292","18/18870",0.00157684308510822,0.0275330897346689,0.0225329532303027,"CRB2/PDLIM1/ATN1/WDR1/NHERF1/PDZD11/LIN7A/PDCD6IP/LHX2",9
"GO:1901970","GO:1901970","positive regulation of mitotic sister chromatid separation","9/3292","18/18870",0.00157684308510822,0.0275330897346689,0.0225329532303027,"CDC20/CDCA8/UBE2C/ANAPC7/DLGAP5/INCENP/PRAP1/BIRC5/ESPL1",9
"GO:0090307","GO:0090307","mitotic spindle assembly","23/3292","71/18870",0.00159813046149475,0.0278270571442999,0.0227735347980192,"CDC20/CDCA8/PLK1/PRICKLE1/KIF4A/CHMP3/KPNB1/CHMP6/KIF23/STAG1/TPX2/RACGAP1/INCENP/NEK2/BIRC5/POLDIP2/AAAS/ABRAXAS1/FLNA/CHMP4B/CEP97/CHMP4C/HSPA1A",23
"GO:0008154","GO:0008154","actin polymerization or depolymerization","51/3292","196/18870",0.00161161559203231,0.0279063963041384,0.0228384655992915,"PLEKHH2/FLII/ESAM/LIMA1/GSN/PFN1/MICAL2/CYRIA/MSRB1/MTOR/ARHGAP35/BAIAP2/WDR1/CFL1/DIAPH1/ARPC4/WASHC2C/CORO1A/RASA1/EVL/SCIN/NCKAP1/MICAL3/CRACD/KANK3/TMOD1/KANK1/SPTBN5/TMOD2/PRKCE/DLG1/WIPF1/ARPC5/NPHS1/ARFGEF1/GBA2/CAPZA1/PFN2/F2RL1/SPIRE1/ARPC3/CYFIP1/PREX1/ADD1/VASP/JAK2/FER/CYFIP2/TMSB15A/TMSB10/MYADM",51
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","51/3292","196/18870",0.00161161559203231,0.0279063963041384,0.0228384655992915,"CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/PRMT2/DUSP1/FHL1/IER3/CDKN1A/INHBA/MAD1L1/GTSE1/NBN/PML/KLHL22/CCNG1/AVEN/INCENP/DYNC1LI1/IK/PRAP1/BIRC5/USP47/ACVR1/TPRA1/ABRAXAS1/TRIM39/ZW10/CENPF/BABAM2/DLG1/CACNB4/BTN2A2/PRKDC/ZFP36L2/NDC80/BUB3/SPC25/CHMP4C/INTS3/NACC2/ZFP36L1/ZNF830/DTL/CTDSP1/FBXO7/PLK2/MIIP/GEN1",51
"GO:0031346","GO:0031346","positive regulation of cell projection organization","84/3292","355/18870",0.00163806614650124,0.0282167117192811,0.023092426299069,"CRABP2/EIF4G2/SEMA4D/ARSB/PFN1/RELN/MAPT/NRP1/LYN/L1CAM/SCARF1/DDX56/RAB21/GDI1/GRIP1/PTK7/KDM1A/TUBB2B/CORO1B/CFLAR/CNTN1/MARK4/APOE/NEGR1/ENPP2/EPS8L2/MTOR/VLDLR/ARHGAP35/CORO1C/BAIAP2/HSP90AA1/PALM/LRP8/SERPINF1/DLG4/CAPRIN1/TIAM1/PLXND1/CAMK1D/NEDD9/TGFBR1/FEZ1/GPM6A/ROBO1/METRN/PTK6/NTN1/CX3CL1/ENC1/MEGF8/NDNF/ABL2/OBSL1/SCARB2/FYN/SERPINI1/NCKAP1/EPHB2/ANAPC2/PLCE1/PIK3R1/PPP2R5B/FSCN1/FLNA/EFNA5/ZMYND8/PLXNB1/FKBP1B/MACF1/P2RX7/ATF1/ANKRD27/DNM3/ATP7A/SMURF1/F2RL1/CYFIP1/AKIRIN1/TENM3/CEP135/FAM98A/ACTR3/ENTR1",84
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","68/3292","277/18870",0.00163856444634443,0.0282167117192811,0.023092426299069,"ATF5/CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/PRMT2/DUSP1/FHL1/IER3/CDKN1A/MACROH2A1/INHBA/DTX3L/MDC1/MAD1L1/CUL4A/GTSE1/EIF2AK4/NBN/PML/PARP9/PRPF19/KLHL22/CCNG1/AVEN/INCENP/DYNC1LI1/METTL13/FANCD2/IK/PRAP1/BIRC5/USP47/ACVR1/WDR76/TPRA1/CCAR2/ABRAXAS1/TRIM39/ZW10/CENPF/BABAM2/SUSD2/DLG1/CAMSAP3/CACNB4/BTN2A2/PRKDC/ZFP36L2/NDC80/BUB3/SPC25/CHMP4C/TTI1/INTS3/TELO2/NACC2/ZFP36L1/ZNF830/DTL/CTDSP1/FBXO7/PLK2/MIIP/NEK11/GEN1",68
"GO:0019083","GO:0019083","viral transcription","18/3292","51/18870",0.00170192095932517,0.0288872171783505,0.0236411648640274,"MDFIC/PSMC3/HMGA2/MON1B/HDAC1/TRIM21/USF2/USF1/TRIM8/TRIM14/TARBP2/SMARCB1/CCL5/TRIM27/NUCKS1/TRIM13/HPN/LARP7",18
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome","7/3292","12/18870",0.0017041658466816,0.0288872171783505,0.0236411648640274,"TERF1/CCT3/CCT5/CCT6A/CCT7/DKC1/CCT2",7
"GO:0071712","GO:0071712","ER-associated misfolded protein catabolic process","7/3292","12/18870",0.0017041658466816,0.0288872171783505,0.0236411648640274,"VCP/NGLY1/AUP1/DERL1/SDF2L1/UGGT1/UFD1",7
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","7/3292","12/18870",0.0017041658466816,0.0288872171783505,0.0236411648640274,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",7
"GO:0090267","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","7/3292","12/18870",0.0017041658466816,0.0288872171783505,0.0236411648640274,"CDCA8/MAD1L1/INCENP/DYNC1LI1/BIRC5/NDC80/GEN1",7
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation","8/3292","15/18870",0.00170522846565531,0.0288872171783505,0.0236411648640274,"PKM/PAIP1/IGF2BP1/CSDE1/HNRNPD/YBX1/SYNCRIP/LIN28A",8
"GO:0045071","GO:0045071","negative regulation of viral genome replication","19/3292","55/18870",0.00171228657734645,0.0289283875540342,0.0236748585089723,"TNF/MX1/OAS2/BANF1/OAS1/HMGA2/IFIH1/RSAD2/MAVS/TRIM28/IFI16/IFIT1/CCL5/OAS3/OASL/PLSCR1/RNASEL/SHFL/MPHOSPH8",19
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","42/3292","155/18870",0.00174898412034544,0.0294687324428015,0.0241170742655096,"ATF5/CCNB1/AURKA/NES/PLK1/BABAM1/FOXM1/FHL1/IER3/CDKN1A/CDC25B/CCNA2/MACROH2A1/RCC2/CCNQ/NBN/CCNB2/UBE2A/KHDRBS1/DBF4B/CCNG1/KIF14/PKIA/AVEN/WNT10B/KDM8/USP47/MTA3/ABRAXAS1/TRIM39/CENPF/BABAM2/NDC80/CALM3/ABCB1/BRSK2/CHMP4C/INTS3/ZNF830/DTL/SMARCD3/MIIP",42
"GO:0030217","GO:0030217","T cell differentiation","74/3292","307/18870",0.00178579814451484,0.0299732581559688,0.0245299757744881,"NRARP/IL18/IL6/SMARCD1/RSAD2/SLC4A2/CD83/STAT4/KAT5/HMGB1/ARMC5/SOD1/FOSL2/MTOR/TNFRSF9/DROSHA/STAT6/ADAM17/LIPA/PRDX2/CLEC4E/ARID1A/NFKBIZ/LOXL3/EGR1/CTSL/ARID2/FANCA/CYP26B1/GLI2/LMBR1L/ZMIZ1/WNT10B/SPN/FANCD2/HLA-DRB1/SMARCB1/ACTB/PATZ1/ADA/RUNX2/PSG9/TNFSF9/NHEJ1/PIK3R1/CHD7/IL7/MYB/BTN2A2/PRKDC/PBRM1/ZFP36L2/METTL3/PRELID1/ATP7A/SART1/LFNG/SOX12/PREX1/CD74/MR1/ZFP36L1/NLRP3/B2M/SMARCD3/ADAM8/RC3H1/CLPTM1/SOS1/ERBB2/CTNNB1/ARID1B/SEMA4A/JAK3",74
"GO:0031623","GO:0031623","receptor internalization","36/3292","128/18870",0.00179519388750092,0.0299732581559688,0.0245299757744881,"LRP1/CAV1/HIP1/CD9/RAB31/ARRB2/ARRB1/CD63/ANKRD13B/LRPAP1/HGS/RALB/CXCL8/CACNG8/ANXA2/DLG4/AP2M1/SNAP25/ACHE/AP2B1/TBC1D5/RIN3/GREM1/CALCRL/EZR/WDR54/DNM3/ARF1/CD81/ITCH/INSR/SFRP4/UBQLN2/MTMR2/PLCG2/GRK4",36
"GO:0007034","GO:0007034","vacuolar transport","45/3292","169/18870",0.0017972654364237,0.0299732581559688,0.0245299757744881,"LRP1/VCP/ARSB/NPC1/PSAP/CLU/MON1B/DTX3L/SORT1/VPS52/RAB7B/CHMP3/LEPROT/HGS/CACNG8/CHMP6/PINK1/LIPA/UBXN6/VPS25/IGF2R/RBSN/VTI1B/ATP13A2/LAPTM5/SCARB2/NCOA4/VPS33A/HSPA8/IRGM/AP3M1/RHOB/AP1G2/SPTBN5/CHMP4B/EHD3/TGFBRAP1/VPS35/PTPN23/SMURF1/CHMP4C/RILP/LRRK2/NAGPA/HSPA1A",45
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","11/3292","25/18870",0.00180290274622369,0.0299732581559688,0.0245299757744881,"ERAP2/TAP2/HFE/ULBP1/MICB/HLA-DRB1/TAPBP/HLA-A/TAP1/B2M/ULBP3",11
"GO:0060586","GO:0060586","multicellular organismal-level iron ion homeostasis","11/3292","25/18870",0.00180290274622369,0.0299732581559688,0.0245299757744881,"SOD2/HFE/HMOX1/SLC40A1/EIF2AK1/SLC11A2/IREB2/CYBRD1/BMP6/B2M/TFR2",11
"GO:0019827","GO:0019827","stem cell population maintenance","48/3292","183/18870",0.00181685093417808,0.0300453311892782,0.0245889600114326,"PHF19/OGT/EIF4ENIF1/SMARCD1/HMGA2/HDAC1/SS18/CUL4A/LOXL2/TEAD4/IGF2BP1/YAP1/NOTCH1/TAF6L/BCL9L/KDM2B/KDM3A/ARID1A/ASPM/WDR47/HNF1B/TRIM8/FANCD2/ZHX2/SMARCB1/ACTB/MMP24/SAP130/LDB1/DDX6/ZFP36L2/METTL3/TAF5L/LIN28A/ZC3H13/BRD9/MED6/JAG1/NCOA3/GNL3/NIPBL/CNOT1/BCL7B/CNOT2/SAP30L/DPF2/CTNNB1/BRMS1",48
"GO:1905952","GO:1905952","regulation of lipid localization","48/3292","183/18870",0.00181685093417808,0.0300453311892782,0.0245889600114326,"LRP1/CAV1/PLIN2/ABCA2/TNF/IL6/ERFE/SPP1/SREBF2/APOE/C3/ABCA5/PLTP/ANXA2/PLA2G4A/ITGAV/P2RX4/CRY2/FIS1/KDM5B/PTGES/SAR1B/ABCA3/IRS2/PRAP1/HILPDA/ACSL5/AKT1/ABCG4/ABHD5/PNPLA2/MYB/OSBPL6/P2RX7/EEPD1/SCARB1/PRELID1/ACSL1/SURF4/NFKBIA/GAL/DBI/BMP6/ABCB4/MSR1/AKT2/APOC1/MIF",48
"GO:1903131","GO:1903131","mononuclear cell differentiation","109/3292","481/18870",0.00183635524818053,0.030287748433711,0.0247873531624979,"NRARP/IL18/CLCF1/LYN/IL6/SMARCD1/INHBA/RSAD2/CD79B/SLC4A2/CD83/STAT4/KAT5/HMGB1/ARMC5/SOD1/ITGB6/DHRS2/FOSL2/MTOR/TNFRSF9/DROSHA/STAT6/LTBR/ZBTB46/ADAM17/LIPA/PRDX2/CEBPB/CLEC4E/HDAC5/XRCC6/ARID1A/NFKBIZ/LOXL3/EGR1/CTSL/ARID2/FANCA/CYP26B1/GLI2/BATF2/LMBR1L/ZMIZ1/WNT10B/SPN/GAS6/FANCD2/HLA-DRB1/SMARCB1/CSF2/SLC25A5/ACTB/PATZ1/IRF7/ADA/RUNX2/PSG9/IFI16/ID2/IL31RA/TNFSF9/NHEJ1/PIK3R1/DCAF1/TRAF6/CHD7/ITFG2/IL7/MFNG/HDAC9/MYB/RNF41/BTN2A2/PRKDC/PBRM1/ZFP36L2/AXL/METTL3/PRELID1/TYRO3/ATP7A/SART1/LFNG/F2RL1/KLF6/SOX12/PREX1/CD74/MR1/ZFP36L1/NLRP3/FZD9/B2M/SMARCD3/MERTK/ADAM8/RC3H1/HECTD1/CLPTM1/PLCG2/NFATC1/FBXO7/SOS1/ERBB2/CTNNB1/ARID1B/SEMA4A/JAK3",109
"GO:0045861","GO:0045861","negative regulation of proteolysis","59/3292","235/18870",0.00184620065583444,0.0303700007884766,0.0248546681090177,"TIMP2/LRP1/SERPINE1/CRB2/PLAT/SERPINE2/HSP90AB1/TNF/CD44/OGT/SERPINH1/SERPINB8/SERPINF2/ARL6IP1/ANXA8L1/HFE/HIPK2/LAMTOR5/SERPINA6/PRNP/RECK/ANXA8/GAPDH/PML/PDCL3/TRIM21/SERPINF1/PBK/SERPINA1/CSTA/GAS6/TLK2/MAP1A/SERPINI1/AKT1/CARD8/USP14/PSMF1/USP47/IFI16/CCAR2/CLN8/TRIM39/CAMLG/ECM1/DDRGK1/SERPINB6/CST3/SERPINB7/SERPINB1/TAF9/PIH1D1/SPOCK1/USP25/PSME3IP1/PHF20L1/LRRK2/IFI6/CTSZ",59
"GO:0045995","GO:0045995","regulation of embryonic development","28/3292","93/18870",0.00186969532190484,0.0306757623549269,0.0251049019600981,"CRB2/RBM19/MCRS1/TRIP12/NOTCH1/PHLDB1/CFL1/TGIF2/NIBAN2/TBX18/RACGAP1/ACTR8/LAMA1/PHLDA2/RUVBL2/DAG1/RUVBL1/INO80E/WDR5/INSR/INO80/JAG1/INO80D/INO80B/TFPT/TADA2A/NIPBL/CTNNB1",28
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","33/3292","115/18870",0.00190195224906688,0.0311233076149662,0.025471170929912,"SERPINE1/HIP1/ABCA2/CLU/HFE/ARRB2/RAB21/ARRB1/CD63/ANKRD13B/LRPAP1/C3/DNAJC6/ANXA2/USH1G/DLG4/ITGAV/AP2M1/TBC1D5/RIN3/GREM1/WDR54/SH3GL3/ARF1/INSR/CBL/SFRP4/UBQLN2/TNK2/MTMR2/B2M/PLCG2/APOC1",33
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","63/3292","255/18870",0.00201483010644225,0.0328843420244661,0.0269123933415125,"CAV1/NMI/PHB1/TNF/LYN/CD40/OAS1/IFIH1/RSAD2/ARRB2/S100A14/SIRT2/MAVS/HMGB1/NPLOC4/MYD88/IRAK1/MARK4/RAB7B/HSPD1/GFI1/CREBBP/CLEC4E/GBP2/NFKBIZ/RIOK3/GBP5/NLRP1/ECSIT/LRCH4/TARBP2/PPP2CA/FYN/IRF7/CARD8/HSPA8/IRGM/PIK3AP1/CACTIN/PIK3R1/ZCCHC3/TSPAN6/TRAF6/UFD1/OAS3/PRKCE/OASL/CD14/IFI35/FOSL1/TYRO3/PHB2/F2RL1/ITCH/NFKBIA/UBQLN1/LRRC14/IPO5/NLRP3/TKFC/SARM1/PLCG2/HSPA1A",63
"GO:1905954","GO:1905954","positive regulation of lipid localization","32/3292","111/18870",0.00203525224216774,0.0329643021789739,0.0269778323619485,"LRP1/CAV1/PLIN2/ERFE/SPP1/SREBF2/APOE/C3/ABCA5/PLTP/ANXA2/PLA2G4A/P2RX4/PTGES/ABCA3/PRAP1/HILPDA/ACSL5/ABCG4/MYB/P2RX7/EEPD1/SCARB1/PRELID1/ACSL1/NFKBIA/GAL/DBI/BMP6/ABCB4/MSR1/MIF",32
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","22/3292","68/18870",0.00203554961463508,0.0329643021789739,0.0269778323619485,"ATP2A3/VCP/HIP1/NGFR/MAPT/TNF/ANP32B/HSPE1/F2R/HSPD1/EIF2AK3/ROBO1/NLRP1/LAPTM5/CARD8/MUL1/CASP8AP2/CASP10/XDH/FAM162A/JAK2/CASP8",22
"GO:0018394","GO:0018394","peptidyl-lysine acetylation","22/3292","68/18870",0.00203554961463508,0.0329643021789739,0.0269778323619485,"BRD8/KAT5/PML/CREBBP/MSL3/CPA4/PRKAA2/SET/TADA2B/DIP2B/RUVBL2/MYBBP1A/DIP2A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",22
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","80/3292","338/18870",0.00206297419396841,0.0333220973811279,0.0272706502997048,"LRP1/CAV1/VCP/RNF213/TMEM88B/COL1A1/NRARP/PRICKLE1/TAX1BP3/NXN/TRABD2A/CCNYL1/MDFIC/NKD2/PTPRU/ADGRA2/IGFBP4/HDAC1/PPP2R1A/RBX1/ANKRD6/EGFR/RECK/LZTS2/PPM1B/PTK7/WWTR1/FOLR1/APOE/WLS/GNAQ/PPM1N/YAP1/IFT80/IGFBP6/CBY1/NOTCH1/SPIN1/CSNK1E/NHERF1/ASPM/TIAM1/EGR1/NOTUM/KREMEN1/HNF1B/DACT3/TBX18/LMBR1L/LATS2/WNT10B/DKK3/PPP2CA/JUP/DIXDC1/USP47/RUVBL2/MKS1/FERMT1/TMEM170B/CCAR2/KANK1/GREM1/SHISA2/MACF1/RUVBL1/GPC5/CSNK1D/VPS35/CRBN/SFRP4/TCF7L1/PFDN5/FZD9/LRRK2/TTC21B/TMEM132A/PPP1CA/CTNNB1/TLE2",80
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","29/3292","98/18870",0.00209630936895546,0.0337732728488159,0.0276398902146596,"CCNB1/CDC20/MEPCE/CDC25B/UBE2C/RCC2/EGFR/ANAPC7/CCND2/CUL4A/RPTOR/ADAM17/HYAL1/DLGAP5/ADAMTS1/DBF4B/UBE2E2/EIF4G1/WNT10B/PRAP1/AKT1/MTA3/ESPL1/MBLAC1/CDK10/PHB2/PLRG1/DTL/SMARCD3",29
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","16/3292","44/18870",0.00212201304649357,0.0340120603939264,0.0278353128365958,"RBM8A/CTIF/UPF1/PNRC2/EXOSC10/SMG5/SMG9/MAGOH/PYM1/HNRNPAB/MAGOHB/SMG8/SKIC3/NBAS/RC3H1/UPF3A",16
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","16/3292","44/18870",0.00212201304649357,0.0340120603939264,0.0278353128365958,"SEMA3B/SEMA4D/NRP1/SEMA6B/MET/SEMA3C/ECE1/SEMA6A/PLXND1/ARHGDIA/SEMA3G/FLNA/PLXNB1/SEMA4C/SEMA3A/SEMA4A",16
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","10/3292","22/18870",0.00215820715298214,0.0345034406600933,0.0282374561725793,"OAS1/CNOT7/CACTIN/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",10
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","17/3292","48/18870",0.00216922927202314,0.0345034406600933,0.0282374561725793,"UBTF/MACROH2A1/NCL/MTOR/PWP1/EIF2AK3/CREBBP/HEATR1/SMARCB1/BNC1/MYBBP1A/FLNA/MAF1/DDX21/PIH1D1/DDX11/ERBB2",17
"GO:0140374","GO:0140374","antiviral innate immune response","17/3292","48/18870",0.00216922927202314,0.0345034406600933,0.0282374561725793,"PHB1/TNF/MX1/OAS1/IFIH1/IFIT3/MAVS/MARCHF2/ATAD3A/DHX16/CXCL10/NLRP1/CARD8/IFIT2/IFIT1/TRAF6/PHB2",17
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","31/3292","107/18870",0.00217594034287509,0.0345223428510462,0.0282529256381858,"RBM3/RBM8A/HNRNPA1/HNRNPA2B1/WDR77/NCL/HNRNPL/RBM42/PTBP1/U2AF2/RBM5/PUF60/RBM20/PRPF19/KHDRBS1/SRSF3/SF3B4/DYRK1A/MAGOH/PRDX6/SRSF6/PRMT5/HSPA8/SON/RBM15/SFSWAP/RBFOX2/PCBP4/CIRBP/LARP7/RBM39",31
"GO:0050687","GO:0050687","negative regulation of defense response to virus","18/3292","52/18870",0.00218455964701811,0.0345713477304056,0.0282930310046849,"SIRT2/PPM1B/NPLOC4/RAB7B/RIOK3/MICB/TARBP2/CARD8/HSPA8/IRGM/TSPAN6/UFD1/F2RL1/ITCH/TRIM38/MUL1/UBQLN1/TKFC",18
