"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097526","GO:0097526","spliceosomal tri-snRNP complex","16/3443","46/19886",0.00329881051977625,0.0224258586711394,0.0162471594889994,"RBM42/SNRPF/SNRPA/DDX23/PRPF6/PRPF31/LSM5/SNRNP40/EFTUD2/PPIH/LSM6/ZMAT2/LSM3/SART1/SNRNP200/LSM7",16
"GO:0099522","GO:0099522","cytosolic region","9/3443","20/19886",0.00370081732436473,0.0248525524869915,0.018005258567179,"KIF5C/GDI1/ARL6IP5/STXBP1/BAIAP2/HSPA8/DAG1/FBXO45/LRRK2",9
"GO:0035097","GO:0035097","histone methyltransferase complex","20/3443","63/19886",0.00372285199197848,0.0248525524869915,0.018005258567179,"HCFC1/KMT2D/MCRS1/EPOP/PRDM4/KMT2B/PRPF31/CBX5/PRMT5/LAS1L/KMT2C/SETD1A/RUVBL2/HDAC9/RUVBL1/WDR5/JARID2/TAF9/NCOA6/CXXC1",20
"GO:0035267","GO:0035267","NuA4 histone acetyltransferase complex","12/3443","31/19886",0.00387721266842872,0.0254249078522626,0.0184199204555067,"BRD8/KAT5/ACTBL2/MSL3/EPC2/ACTB/POTEF/EPC1/RUVBL2/RUVBL1/DMAP1/ACTG1",12
"GO:0043189","GO:0043189","H4/H2A histone acetyltransferase complex","12/3443","31/19886",0.00387721266842872,0.0254249078522626,0.0184199204555067,"BRD8/KAT5/ACTBL2/MSL3/EPC2/ACTB/POTEF/EPC1/RUVBL2/RUVBL1/DMAP1/ACTG1",12
"GO:0042470","GO:0042470","melanosome","31/3443","112/19886",0.00415188173748455,0.026752559717183,0.0193817820239553,"SYNGR1/HSP90AB1/CALU/RAN/ANXA6/PMEL/YWHAZ/CD63/RAB29/APOE/NCSTN/YWHAB/ATP6V0A1/HSP90AA1/PDIA4/SERPINF1/ANXA2/RAB17/SND1/TMEM33/CTSB/ATP6V1B2/PDCD6IP/BSG/HSPA8/GPR143/TH/ANKRD27/ATP7A/STX3/RAB27A",31
"GO:0048770","GO:0048770","pigment granule","31/3443","112/19886",0.00415188173748455,0.026752559717183,0.0193817820239553,"SYNGR1/HSP90AB1/CALU/RAN/ANXA6/PMEL/YWHAZ/CD63/RAB29/APOE/NCSTN/YWHAB/ATP6V0A1/HSP90AA1/PDIA4/SERPINF1/ANXA2/RAB17/SND1/TMEM33/CTSB/ATP6V1B2/PDCD6IP/BSG/HSPA8/GPR143/TH/ANKRD27/ATP7A/STX3/RAB27A",31
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","44/3443","173/19886",0.0044055583467722,0.0281424028875707,0.0203887001529385,"SRMS/LYN/RAB21/GNG5/MYD88/GNAQ/RASA3/SHROOM4/PALM/DLG4/STAC3/GNG4/CYTH1/GNG11/AP2M1/LITAF/RACGAP1/PTK6/GNAO1/AKAP5/G6PD/FYN/JUP/AP2B1/TH/TRAF6/FARP1/CHMP4B/FRMD6/DLG1/CACNB4/EPB41/GNAZ/GNAS/SAMD12/GNGT2/CHMP4C/PKP4/SAMD10/JAK2/FER/ESYT2/ASPSCR1/JAK3",44
"GO:0000793","GO:0000793","condensed chromosome","66/3443","281/19886",0.0048434740213033,0.0306753354682543,0.0222237674391785,"CCNB1/AURKA/CDC20/PLK1/BUB1/SPAG5/PMF1/SUMO3/BANF1/TUBA1A/SMARCD1/MACROH2A1/RASSF2/KIF22/KAT5/SPOUT1/HMGB1/DYNC1I1/MAD1L1/HMGB2/CHMP3/CHMP6/CENPT/ATRX/CENPN/CEBPB/NOL6/DCTN3/CENPX/ARID2/KNSTRN/HJURP/INCENP/CBX5/DYNC1LI1/NUP107/NUP37/FANCD2/SMARCB1/NEK2/BIRC5/ACTB/KIF2C/NCAPG2/MKI67/ZW10/CENPF/SEPTIN6/DCTN5/CHMP4B/SUV39H1/KMT5C/PBRM1/NDC80/BUB3/RRS1/SPC25/CHMP4C/ORC2/SEH1L/TOP3B/CENPU/PLK2/CENPA/UBE2I/SEC13",66
"GO:0005884","GO:0005884","actin filament","32/3443","118/19886",0.00508157553541562,0.0318128955782606,0.0230479107108643,"PDLIM1/SMTN/MYO6/MICAL2/TPM3/ACTBL2/CORO1B/SHROOM4/PLS1/KEAP1/DIAPH1/PDLIM7/CORO1A/TPM4/FYN/ACTB/POTEF/PLS3/NCKAP1/ESPN/TMOD1/FLNA/EZR/WIPF1/PALLD/GAS2L3/ACTG1/ARPC3/PAWR/TFPT/LCP1/ACTN1",32
"GO:0071564","GO:0071564","npBAF complex","7/3443","14/19886",0.00510895354090825,0.0318128955782606,0.0230479107108643,"SMARCD1/SS18/ARID1A/SMARCB1/ACTB/SMARCD3/ARID1B",7
"GO:0009925","GO:0009925","basal plasma membrane","66/3443","282/19886",0.00527656039594701,0.0325827604449728,0.0236056649292366,"CLDN4/LRP1/EPPK1/AURKA/CA12/PIANP/SLC23A2/CD44/SLC29A4/NKD2/C5AR1/MET/SLC39A14/CA11/ERBB3/SLC5A6/SLC4A2/EGFR/SLC38A3/MSN/ITGB4/SLC40A1/ABCC1/FOLR1/SLC7A5/SLC6A6/SHROOM4/HSP90AA1/PALM/MLC1/SLC17A5/MAP7/ANXA2/SLC6A12/CDH16/DLG4/RAB17/PDZD11/LIN7A/EPCAM/NEDD9/MAP4K2/SLC4A4/STX4/SLC27A1/SLC46A1/BSG/SLCO4C1/ABCC4/SLC16A7/DLG1/DAG1/EZR/PTH1R/KCNQ4/EPB41/SLC16A1/CD81/ATP7A/SLC7A1/OSCP1/SLC8A2/CLDN1/LRRK2/ERBB2/CTNNB1",66
"GO:0097038","GO:0097038","perinuclear endoplasmic reticulum","9/3443","21/19886",0.00549256297488217,0.0331763065993605,0.0240356791898201,"CLU/CAPN2/BCAP31/FYN/MOGAT3/PIK3R1/OSBP/OSBPL6/TRIM13",9
"GO:0098644","GO:0098644","complex of collagen trimers","9/3443","21/19886",0.00549256297488217,0.0331763065993605,0.0240356791898201,"COL5A1/COL1A1/COL7A1/COL4A1/COL4A2/COL4A5/COL5A2/COL8A1/COL27A1",9
"GO:0035145","GO:0035145","exon-exon junction complex","6/3443","11/19886",0.00559654294861007,0.0331763065993605,0.0240356791898201,"RBM8A/UPF1/MAGOH/PYM1/MAGOHB/UPF3A",6
"GO:0038201","GO:0038201","TOR complex","6/3443","11/19886",0.00559654294861007,0.0331763065993605,0.0240356791898201,"MAPKAP1/MTOR/AKT1S1/RPTOR/TTI1/TELO2",6
"GO:0044545","GO:0044545","NSL complex","6/3443","11/19886",0.00559654294861007,0.0331763065993605,0.0240356791898201,"HCFC1/OGT/MCRS1/WDR5/KANSL2/PHF20L1",6
"GO:0016323","GO:0016323","basolateral plasma membrane","59/3443","249/19886",0.0060969958153571,0.035856142056981,0.0259771751531506,"LRP1/EPPK1/AURKA/CA12/PIANP/SLC23A2/CD44/SLC29A4/NKD2/C5AR1/SLC39A14/CA11/ERBB3/SLC5A6/SLC4A2/EGFR/SLC38A3/MSN/SLC40A1/ABCC1/FOLR1/SLC7A5/SLC6A6/HSP90AA1/PALM/MLC1/SLC17A5/MAP7/ANXA2/SLC6A12/CDH16/DLG4/RAB17/PDZD11/LIN7A/EPCAM/NEDD9/MAP4K2/SLC4A4/STX4/SLC46A1/BSG/SLCO4C1/ABCC4/SLC16A7/DLG1/DAG1/EZR/PTH1R/EPB41/SLC16A1/CD81/ATP7A/SLC7A1/SLC8A2/CLDN1/LRRK2/ERBB2/CTNNB1",59
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","45/3443","181/19886",0.0062647823203388,0.0365527850344177,0.0264818813375283,"NCCRP1/CDC20/CKS1B/FBXO32/UBE2C/RBX1/WDR77/DCAF7/ANAPC1/CUL1/FBXO44/ANAPC7/CUL4A/SKP1/PEF1/FBXO2/WDTC1/KLHL21/RNF7/KEAP1/FBXL18/KLHL22/VHL/DCAF15/FBXL4/CAND1/ENC1/FEM1C/DCAF16/CCNF/ANAPC2/KCTD5/USP47/COMMD1/DCAF1/KLHL8/FBXL3/CRBN/FBXL19/ZYG11A/CDC26/ZSWIM6/FBXO45/DTL/FBXO7",45
"GO:0032585","GO:0032585","multivesicular body membrane","11/3443","29/19886",0.00670987657181853,0.0387912785558925,0.0281036324504655,"PMEL/LAPTM4B/CD63/CHMP3/HGS/CHMP6/ATP13A2/ABCA3/CHMP4B/CHMP4C/RAB27A",11
"GO:0043034","GO:0043034","costamere","8/3443","18/19886",0.00675313756236186,0.0387912785558925,0.0281036324504655,"KRT19/AHNAK2/AHNAK/SDC4/DAG1/DMD/FLNC/PLEC",8
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","85/3443","382/19886",0.00733011066729998,0.0412966017169768,0.0299186971740296,"B4GALNT4/ATP8B1/ATP9B/BAIAP3/RAB31/RAB34/AP1M2/FUT2/RAB21/RAB29/UXS1/SORT1/CHST2/MARCHF9/WLS/VPS52/RAB7B/ATP8B2/BCAP31/NSFL1C/GOLGA8G/CBY1/GOSR1/B4GALT7/VAMP3/STX10/ARFGEF2/CANT1/APH1A/EIPR1/IGF2R/SCAMP5/PSENEN/TMBIM4/NDST1/HLA-DQB1/PLOD3/TMEM87A/WDR11/SNAP25/STX4/SAR1B/HLA-DRB1/VCPIP1/CNST/MGAT4A/RAB13/SLC66A2/CLTA/AP4B1/MMP24/DNMBP/TMEM115/FUT11/GOLGA3/FLNA/ARFIP2/OSBP/GALNT1/RAB11FIP3/CABP7/HLA-A/HID1/ARFGEF1/RASIP1/SCAMP2/ATP7A/COG5/GOLGA8K/GOLGA8A/ATL1/GOLGA8B/GCNT1/ATP2C1/CHST3/CD74/TMEM59/SLC2A4/ATP8B3/LRRK2/ST3GAL2/NAGPA/RAB6A/PREPL/CSGALNACT1",85
"GO:0150034","GO:0150034","distal axon","64/3443","276/19886",0.00735369018213528,0.0412966017169768,0.0299186971740296,"CNGB1/MAP2/EXOC7/KIF5C/UNC13A/NGFR/HSP90AB1/MAPT/TUBB3/ADGRL1/CYTH2/L1CAM/PRNP/SIRT2/IGF2BP1/CIB1/PINK1/HSP90AA1/CFL1/KCNK2/CSNK1E/NDRG2/CBARP/TIAM1/KIF21B/WDR47/EXOC3/P2RX4/FEZ1/GPM6A/GDPD5/ZPR1/RASGRF1/MYH14/SNAP25/FLRT3/ACTB/HSPA8/EXOC4/FKBP15/FSCN1/TH/FLNA/SEPTIN6/PALLD/TANC1/SLC1A1/GRIN1/TSHZ3/ACTG1/STX3/BRSK2/CBL/ARPC3/PRSS12/CYFIP1/PREX1/GPRIN1/KCNC3/SLC8A2/HCN3/LRRK2/DOCK7/THY1",64
"GO:0045121","GO:0045121","membrane raft","66/3443","286/19886",0.00735647965808493,0.0412966017169768,0.0299186971740296,"CAV1/LAT2/CAVIN3/GJA1/NPC1/MYOF/MAPT/TNF/TNFRSF1A/LYN/TUBA1C/ICAM1/SERPINH1/AHNAK/TUBB/LAT/PRKAR1A/PRNP/EGFR/KCNMA1/TNFRSF1B/F2R/CAPN2/CAV2/CLN6/CORO1C/ADAM17/MLC1/LRP8/FAS/ANXA2/MAL2/CD24/TGFBR1/PGK1/PODXL/AKAP5/PPP2CA/ADGRG1/FYN/PECAM1/SORBS1/EFNA5/HK1/DLG1/DAG1/EZR/SLC1A1/CD14/DMD/SCARB1/TRPM8/PLSCR1/UNC5A/INSR/CBL/ABCB4/CAVIN4/STOML2/SLC2A4/LRRK2/JAK2/PLCG2/THY1/CTNNB1/MYADM",66
"GO:0030670","GO:0030670","phagocytic vesicle membrane","23/3443","80/19886",0.00766474554513863,0.0427035823229152,0.0309380310884108,"ANXA3/TAP2/RAB31/RAB34/RAB11B/RAB11FIP1/RAB7B/VAMP3/ATP6V0A1/CLEC4E/ATP6V0A2/CORO1A/STX4/IRGM/TAPBP/SLC48A1/CALR/HLA-A/TAP1/ATP7A/RILP/B2M/SLC9A9",23
"GO:0098858","GO:0098858","actin-based cell projection","54/3443","227/19886",0.0077429839640654,0.0428175456520333,0.0310205956140876,"RAPGEF3/MAP2/ATP8B1/TUBB3/CD44/ADGRA2/MYO6/MSN/PDZD7/EPS8L2/IGF2BP1/SLC7A5/SLC6A6/CIB1/BAIAP2/PLS1/PALM/RHOC/NHERF1/NGDN/ITGAV/PDZK1/GPM6A/SYNE2/SNAP25/ARL4C/PODXL/SPN/ATP6V1B2/CIB2/EXOC4/ESPNL/ESPN/MYO1F/FSCN1/FARP1/ADGRV1/CLIC4/DAG1/EZR/STARD10/DMD/FMN2/ATP7A/OXTR/CYFIP1/TTYH1/AMN/FZD9/VASP/LRRK2/LCP1/ICAM2/CTNNB1",54
"GO:0098857","GO:0098857","membrane microdomain","66/3443","287/19886",0.00797362236527633,0.0434880156965523,0.0315063399463622,"CAV1/LAT2/CAVIN3/GJA1/NPC1/MYOF/MAPT/TNF/TNFRSF1A/LYN/TUBA1C/ICAM1/SERPINH1/AHNAK/TUBB/LAT/PRKAR1A/PRNP/EGFR/KCNMA1/TNFRSF1B/F2R/CAPN2/CAV2/CLN6/CORO1C/ADAM17/MLC1/LRP8/FAS/ANXA2/MAL2/CD24/TGFBR1/PGK1/PODXL/AKAP5/PPP2CA/ADGRG1/FYN/PECAM1/SORBS1/EFNA5/HK1/DLG1/DAG1/EZR/SLC1A1/CD14/DMD/SCARB1/TRPM8/PLSCR1/UNC5A/INSR/CBL/ABCB4/CAVIN4/STOML2/SLC2A4/LRRK2/JAK2/PLCG2/THY1/CTNNB1/MYADM",66
"GO:0044304","GO:0044304","main axon","20/3443","67/19886",0.00798160611974509,0.0434880156965523,0.0315063399463622,"TUBB4A/MAP2/KCNQ2/MAPT/CD40/SIRT2/GABBR1/TNFRSF1B/DLG4/TIAM1/ADORA2A/NAV1/MAP1A/DLG1/DAG1/NRCAM/SPOCK1/SCN1A/THY1/SCN2A",20
"GO:0042383","GO:0042383","sarcolemma","36/3443","141/19886",0.00875068829108547,0.047330365136455,0.0342900578444379,"KRT19/CAV1/AHNAK2/ANXA6/AHNAK/ANXA8L1/COL6A2/BGN/ANXA8/CACNG8/CAV2/NCSTN/CIB1/CORO1C/ANXA2/STAC3/DYSF/DES/PDE9A/CIB2/BSG/FKRP/DLG1/DAG1/DMD/CACNA1D/FLNC/SLC8A2/CAVIN4/RTN2/SNTB1/PLEC/SLC2A4/SGCE/SCN1A/SCN2A",36
"GO:0071007","GO:0071007","U2-type catalytic step 2 spliceosome","11/3443","30/19886",0.00896540007538679,0.0479212467318452,0.0347181416765978,"SNRPA1/SNRPF/PRPF19/SNRNP40/XAB2/EFTUD2/RBM22/SNRPB2/PLRG1/PPIL1/CWC15",11
"GO:0033116","GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","23/3443","81/19886",0.0089892757027348,0.0479212467318452,0.0347181416765978,"ERGIC1/TAP2/COL7A1/FOLR1/SLC35C2/BCAP31/CD59/MGAT1/ROBO1/SERPINA1/TAPBP/CLN8/CALR/GALNT1/GORASP1/TAP1/CSNK1D/YKT6/LMAN1/SURF4/TMEM199/CTSZ/ASPSCR1",23
"GO:1990752","GO:1990752","microtubule end","12/3443","34/19886",0.00909084080399498,0.048116521684002,0.0348596151130635,"SPAG5/MAPRE3/KIF18B/MAPRE1/ASPM/KNSTRN/SLAIN1/KIF2C/TBCB/CAMSAP3/RNF4/SPRY2",12
"GO:0005795","GO:0005795","Golgi stack","38/3443","151/19886",0.00923009731518577,0.0482205632293573,0.0349349914723663,"B4GALNT4/RAB34/FUT2/RAB21/UXS1/SORT1/MARCHF9/BCAP31/NSFL1C/GOLGA8G/GOSR1/B4GALT7/CANT1/APH1A/PSENEN/TMBIM4/TMEM87A/SAR1B/VCPIP1/MGAT4A/DNMBP/TMEM115/FUT11/GOLGA3/GALNT1/HLA-A/HID1/RASIP1/GOLGA8K/GOLGA8A/ATL1/GOLGA8B/GCNT1/ATP2C1/TMEM59/ST3GAL2/NAGPA/CSGALNACT1",38
"GO:0031985","GO:0031985","Golgi cisterna","31/3443","118/19886",0.0093657746619804,0.0482205632293573,0.0349349914723663,"B4GALNT4/RAB34/FUT2/RAB21/UXS1/SORT1/BCAP31/GOLGA8G/GOSR1/B4GALT7/CANT1/APH1A/PSENEN/TMEM87A/SAR1B/TMEM115/FUT11/GOLGA3/GALNT1/HLA-A/HID1/GOLGA8K/GOLGA8A/ATL1/GOLGA8B/GCNT1/ATP2C1/TMEM59/ST3GAL2/NAGPA/CSGALNACT1",31
"GO:0005875","GO:0005875","microtubule associated complex","39/3443","156/19886",0.00944404192471674,0.0482205632293573,0.0349349914723663,"MAP2/AURKA/KIF5C/CDCA8/KIF20A/KIF4A/KIF17/KLC3/KIF22/DYNC1I1/DYNC1I2/LRP8/KIF23/MAP7/PEA15/KIF18B/DCTN3/KIF21B/KIF3A/KIF14/KIF12/DNAH12/KIF21A/INCENP/DYNC1LI1/ODAD1/MAP1A/BIRC5/KIF2C/RABGAP1/DNAH3/SPTBN5/DCTN5/PXN/DNAH2/KATNAL1/DNAL4/DNAI1/KATNAL2",39
"GO:0000974","GO:0000974","Prp19 complex","6/3443","12/19886",0.00956602266493324,0.0482205632293573,0.0349349914723663,"PRPF19/XAB2/RBM22/HSPA8/PLRG1/CWC15",6
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex","6/3443","12/19886",0.00956602266493324,0.0482205632293573,0.0349349914723663,"RAN/KPNA4/KPNA2/KPNB1/SNUPN/MYBBP1A",6
"GO:0071006","GO:0071006","U2-type catalytic step 1 spliceosome","6/3443","12/19886",0.00956602266493324,0.0482205632293573,0.0349349914723663,"RBM8A/YJU2/PRPF19/RBM22/MAGOHB/SNRNP200",6
"GO:0071012","GO:0071012","catalytic step 1 spliceosome","6/3443","12/19886",0.00956602266493324,0.0482205632293573,0.0349349914723663,"RBM8A/YJU2/PRPF19/RBM22/MAGOHB/SNRNP200",6
